,user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
191,51263,1,30.0,R,16,1,69,16,0,151,0,0,8,1,1,0,1,0,na,0,0,0,0,Aquarius,0,0,1.3,1
192,37159,0,22.0,na,0,0,0,0,0,6,0,0,2,1,0,1,0,2,na,0,0,0,0,Taurus,0,0,0.0,0
193,2601,0,42.0,R,0,0,42,0,0,179,0,0,14,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,1.4300000000000002,1
194,9454,1,25.0,R,16,3,23,16,0,76,0,0,14,1,0,0,1,0,na,0,0,0,0,Taurus,0,0,0.5700000000000001,1
195,13207,1,22.0,na,0,0,0,0,0,111,0,0,11,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.3,0
196,13489,1,48.0,na,0,0,12,0,0,22,0,0,2,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,0
197,50292,0,39.0,na,0,0,6,0,0,128,0,0,1,1,0,0,1,2,na,0,0,0,0,Gemini,0,0,1.53,0
198,43818,0,43.0,O,0,0,0,0,0,109,0,0,10,1,1,0,1,3,Semi-Monthly,0,0,0,0,Scorpio,0,0,1.5,0
199,33990,0,33.0,O,49,4,56,49,0,263,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,1,1.9,0
200,38562,0,35.0,R,1,0,70,1,0,260,0,0,20,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,2.0,1
201,60703,0,26.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Taurus,1,0,0.0,0
202,10006,0,27.0,R,10,1,93,10,0,154,0,0,24,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,1.13,1
203,67144,1,23.0,R,1,0,3,1,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,1
204,19296,1,30.0,O,0,0,0,0,0,226,0,0,21,1,1,0,1,2,Semi-Monthly,0,0,0,0,Libra,0,0,2.2,0
205,49950,0,19.0,na,0,0,0,0,0,219,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.3,0
206,22223,1,25.0,O,2,0,2,2,0,15,0,0,1,1,1,1,0,2,Monthly,0,1,0,0,Libra,0,0,0.03,1
207,55732,0,25.0,na,0,0,4,0,0,0,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,0.0,0
208,42800,1,23.0,na,0,0,0,0,0,10,0,0,2,1,0,1,1,2,Weekly,0,0,0,0,Taurus,0,0,0.13,0
209,1052,1,47.0,R,0,0,31,0,0,50,0,0,2,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.6,0
210,12135,1,43.0,na,0,0,0,0,0,73,0,0,13,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,1.2,0
211,58742,0,26.0,na,6,0,10,6,0,5,0,0,3,1,1,0,1,0,Monthly,0,0,0,0,Virgo,1,0,0.4,0
212,3148,0,24.0,R,6,0,163,6,0,290,0,0,44,1,1,0,1,0,na,0,0,0,0,Cancer,1,0,2.23,0
213,7130,0,20.0,na,0,0,5,0,0,15,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.1,0
214,46266,0,22.0,na,0,0,2,0,0,0,0,0,0,1,0,1,0,2,Weekly,0,0,0,1,Aquarius,1,0,0.0,0
215,8878,1,26.0,na,0,0,10,0,0,17,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.16999999999999998,0
216,46406,0,48.0,R,42,2,46,42,0,158,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.5699999999999998,1
217,49735,1,26.0,na,0,0,0,0,0,8,0,0,0,1,1,1,0,0,na,0,0,0,0,Scorpio,0,1,0.33,0
218,16514,0,26.0,R,0,0,0,0,2,206,0,0,22,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,2.23,0
219,131,0,32.0,R,10,0,0,10,1,192,0,0,9,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.63,1
220,7310,1,46.0,R,1,0,2,1,0,3,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Virgo,1,0,0.0,0
221,51090,1,21.0,na,0,0,1,0,0,5,0,0,1,1,0,0,1,0,na,0,0,0,0,Leo,0,0,0.0,0
222,16690,0,30.0,O,0,0,146,0,0,137,0,0,11,1,0,1,0,0,Weekly,0,0,0,0,na,1,0,1.23,1
223,62974,0,30.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,0.06999999999999999,0
224,616,0,37.0,na,0,0,0,0,1,275,0,0,8,1,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,2.5,0
225,54826,0,36.0,na,0,0,13,0,0,24,0,0,7,1,0,1,0,0,na,0,0,0,0,Scorpio,0,0,0.2,1
226,28452,1,35.0,R,0,0,0,0,1,199,0,0,21,1,1,0,1,0,na,0,0,0,0,Sagittarius,1,1,2.2,0
227,42814,1,36.0,R,0,0,4,0,0,158,0,0,34,1,1,1,0,2,Semi-Monthly,0,0,0,0,Virgo,0,0,0.9,1
228,48148,1,22.0,na,0,0,17,0,0,49,0,0,2,1,0,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.74,0
229,55262,1,42.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
230,48511,1,30.0,na,4,0,0,4,0,10,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.33,0
231,6399,0,45.0,na,0,0,0,0,0,191,0,0,25,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.97,0
232,8593,0,26.0,R,0,0,0,0,0,141,0,0,3,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,2.0,0
233,23014,1,26.0,na,2,0,7,2,0,17,0,0,0,1,0,0,1,0,na,0,0,0,0,Leo,0,0,0.2,0
234,66935,0,24.0,R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,2.5,0
235,45233,1,26.0,R,0,0,0,0,1,164,0,1,6,1,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,1.37,0
236,7405,1,31.0,R,0,0,0,0,0,199,0,0,13,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,1.17,0
237,47676,0,42.0,na,1,0,33,1,0,86,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.73,0
238,47074,1,36.0,R,60,4,120,60,0,291,0,0,27,1,1,0,1,0,Monthly,0,0,0,0,na,1,0,2.23,1
239,23353,0,36.0,R,10,0,92,10,0,189,0,0,7,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,1.63,0
240,45357,0,45.0,O,0,0,26,0,0,49,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.65,0
241,42881,0,31.0,O,11,1,34,11,0,51,0,0,17,1,1,1,0,2,Bi-Weekly,0,0,0,0,Taurus,0,0,0.8,1
242,34395,0,48.0,R,0,0,0,0,4,229,4,27,36,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,2.1,0
243,32597,1,22.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
244,20848,0,21.0,R,0,0,46,0,0,118,0,0,5,1,0,0,1,0,Bi-Weekly,0,1,0,0,Aquarius,0,0,1.5699999999999998,1
245,63704,1,26.0,na,1,0,2,1,0,0,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Taurus,1,0,0.43,0
246,3300,0,35.0,na,0,0,33,0,0,55,0,0,2,1,0,1,0,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,0.6,1
247,10745,0,47.0,O,10,0,17,10,0,48,0,0,3,1,0,1,0,0,Weekly,0,0,0,0,Pisces,0,0,0.63,0
248,34485,0,36.0,na,14,1,18,14,0,77,0,0,7,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,0.85,0
249,25822,1,29.0,R,1,1,12,1,0,81,0,0,8,1,1,1,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.53,1
250,45279,1,41.0,R,0,0,0,0,0,232,0,0,13,1,0,1,0,0,Weekly,0,0,0,0,Cancer,0,0,2.77,1
251,34106,1,45.0,R,0,0,46,0,0,223,0,0,7,1,1,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.87,0
252,67233,1,21.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,1,0,0,Pisces,0,0,0.0,0
253,4250,0,26.0,na,0,0,7,0,0,26,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Gemini,1,0,0.27,0
254,28978,1,26.0,R,0,0,48,0,0,197,0,0,40,1,1,0,1,0,Bi-Weekly,0,0,1,0,Aries,1,0,1.37,0
255,33578,0,25.0,R,0,0,12,0,0,212,0,0,5,1,0,0,1,0,Weekly,0,0,0,0,Aquarius,1,0,1.9,0
256,23627,0,25.0,na,35,2,77,35,0,195,0,0,9,1,1,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,1.4300000000000002,1
257,64202,1,36.0,na,0,0,9,0,0,19,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.03,0
258,67978,1,30.0,na,1,0,5,1,0,16,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.03,0
259,3821,0,30.0,R,0,0,0,0,0,217,0,0,15,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,2.07,0
260,55936,0,32.0,R,0,0,8,0,0,17,0,0,1,1,0,0,1,0,na,0,0,0,0,Aries,0,0,0.29,0
261,12302,1,30.0,R,5,1,75,5,0,197,0,0,19,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.7,0
262,25029,0,32.0,na,0,0,111,0,0,263,0,0,12,1,0,0,1,0,na,0,0,0,0,Virgo,0,0,2.03,0
263,53068,0,31.0,na,0,0,4,0,0,17,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.33,0
264,66775,0,30.0,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Weekly,0,0,0,0,Scorpio,0,0,1.47,0
265,3856,0,43.0,R,0,0,0,0,2,101,0,0,30,1,1,1,0,0,Semi-Monthly,0,1,0,0,Taurus,0,0,0.73,0
266,43779,0,36.0,R,49,0,56,49,0,243,0,0,11,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,1,0,1.87,0
267,49937,0,25.0,O,0,0,0,0,0,42,0,0,2,1,1,0,1,0,na,0,0,0,0,Libra,0,0,0.63,0
268,49200,1,38.0,R,0,0,0,0,0,188,0,0,16,1,0,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.93,0
269,51870,1,31.0,R,0,0,24,0,0,137,0,0,13,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,1.1,1
270,50692,0,28.0,R,5,3,101,5,0,146,0,0,19,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.7,1
271,55317,0,50.0,na,0,0,0,0,0,11,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,na,0,0,0.43,0
272,53886,0,32.0,R,0,0,65,0,0,119,0,0,12,1,1,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,1.27,0
273,1555,0,36.0,O,0,0,0,0,1,233,0,0,12,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,1,0,2.67,0
274,45434,1,24.0,na,0,0,8,0,0,26,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.23,0
275,42691,0,36.0,R,4,0,37,4,0,244,0,0,16,1,1,0,1,2,Weekly,0,0,0,0,Aries,0,0,2.1,1
276,61966,0,23.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.0,0
277,52799,1,31.0,O,1,1,1,1,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.0,1
278,3562,0,41.0,na,0,0,0,0,0,192,0,0,10,1,1,1,0,2,na,0,0,0,0,Libra,0,1,1.83,0
279,47486,1,42.0,R,1,1,21,1,0,23,0,0,10,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.23,0
280,24979,1,26.0,O,0,0,0,0,1,222,0,0,12,1,1,0,1,0,Weekly,0,0,0,0,Virgo,0,0,2.5,1
281,19112,0,30.0,O,0,0,36,0,0,103,0,0,0,1,0,0,1,0,Monthly,0,0,1,0,Leo,0,0,1.4300000000000002,1
282,5453,1,19.0,na,0,0,0,0,0,38,0,0,3,1,0,1,1,2,Weekly,0,0,0,0,Virgo,0,0,0.67,0
283,31740,0,61.0,R,0,0,0,0,0,204,0,0,13,1,1,0,1,2,na,0,0,0,0,Pisces,0,0,2.03,0
284,61803,1,29.0,na,0,0,0,0,0,7,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.06999999999999999,1
285,42115,0,39.0,R,14,0,28,14,0,99,0,0,30,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.83,1
286,41437,0,23.0,na,0,0,44,0,0,107,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.7,0
287,69615,1,39.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.0,0
288,29971,1,26.0,na,0,0,3,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.5,0
289,21292,0,34.0,R,0,0,100,0,0,150,0,0,8,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,1.53,0
290,22491,1,22.0,na,0,0,0,0,0,8,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.2,0
291,68435,1,32.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Libra,1,0,0.0,0
292,36891,0,29.0,O,14,1,68,14,0,242,0,0,20,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,1.97,0
293,9495,1,31.0,na,0,0,0,0,0,1,0,0,0,1,0,0,1,0,na,0,0,0,0,Virgo,0,0,0.0,0
294,27929,0,37.0,R,0,0,61,0,0,300,0,0,55,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,2.1,0
295,13791,0,30.0,O,0,0,62,0,0,177,0,0,9,1,1,0,1,2,Semi-Monthly,0,0,0,0,Cancer,1,0,1.4,0
296,14164,0,58.0,na,5,0,14,5,0,17,0,0,2,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,0.47,0
297,714,0,51.0,na,0,0,0,0,0,139,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,1,2.23,0
298,29325,1,25.0,R,0,0,11,0,0,20,0,0,1,1,1,0,1,2,Weekly,0,0,0,0,Taurus,0,0,0.3,0
299,67724,1,27.0,na,1,0,2,1,0,5,0,0,2,1,1,1,0,0,Monthly,0,0,0,0,Pisces,0,0,0.08999999999999997,0
300,27496,1,32.0,R,0,0,0,0,0,181,0,0,4,1,1,1,0,0,Weekly,0,0,0,0,Sagittarius,0,0,1.97,0
301,42311,0,20.0,na,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,1,0,0,na,0,0,0.06,0
302,29173,0,32.0,na,5,1,40,5,0,85,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.77,1
303,21279,0,37.0,R,0,0,0,0,0,187,1,0,5,1,0,0,1,3,Bi-Weekly,0,0,0,0,Leo,0,1,2.1,0
304,53947,0,33.0,na,0,0,54,0,0,155,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,0,1.37,0
305,5296,0,28.0,R,0,0,188,0,0,220,0,0,45,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,1.47,1
306,53017,1,25.0,R,0,0,0,0,0,75,0,0,12,1,1,1,0,3,Bi-Weekly,0,0,0,0,Libra,0,0,0.83,0
307,67318,0,31.0,na,0,0,9,0,0,5,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.2,0
308,13475,0,34.0,R,2,0,21,2,0,53,0,0,6,1,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.47,1
309,67321,0,24.0,na,0,0,4,0,0,2,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
310,11068,1,36.0,na,0,0,0,0,0,266,0,0,4,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,1,0,2.23,0
311,51939,0,22.0,O,0,0,8,0,0,12,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.16,1
312,1606,1,51.0,na,0,0,0,0,0,149,0,0,8,1,1,1,0,2,na,0,0,0,0,Aries,1,0,1.3,0
313,42262,0,38.0,R,44,3,75,44,0,137,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,2.27,1
314,67324,0,24.0,na,0,0,2,0,0,5,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,0.05,0
315,32970,0,27.0,na,0,0,84,0,0,182,0,0,14,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.5,0
316,12385,0,46.0,R,0,0,0,0,1,189,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,2.27,0
317,11596,1,45.0,O,25,2,87,24,0,238,0,0,25,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.0,1
318,50679,0,31.0,na,3,1,4,2,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.06999999999999999,1
319,60197,0,19.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,0.0,0
320,10796,0,22.0,na,0,0,22,0,0,30,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.3,1
321,28650,1,27.0,O,1,1,0,1,0,28,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Gemini,1,0,0.5,0
322,46135,1,24.0,na,0,0,0,0,0,3,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,na,0,0,0.06999999999999999,0
323,46234,0,23.0,na,0,0,8,0,0,21,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.2,0
324,55299,0,35.0,na,0,0,0,0,1,213,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.97,0
325,8402,0,38.0,O,57,0,71,56,0,324,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.3,0
326,1175,1,36.0,na,1,0,13,1,0,59,0,0,6,1,1,1,0,2,Semi-Monthly,0,0,0,0,Aquarius,1,0,0.87,0
327,67075,0,47.0,na,0,0,0,0,0,2,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
328,26115,0,43.0,na,19,1,26,18,0,205,0,0,21,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.8,1
329,53722,1,19.0,R,0,0,32,0,0,167,0,0,13,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,1,1.3,1
330,35241,0,56.0,R,3,0,127,3,0,284,0,0,69,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,2.2,1
331,64893,1,42.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,0.06999999999999999,0
332,12711,1,25.0,R,1,1,29,1,0,272,0,0,10,1,0,1,0,2,Semi-Monthly,0,0,0,0,Gemini,0,1,2.07,0
333,6159,1,26.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Pisces,0,0,0.06999999999999999,0
334,60317,1,23.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.0,0
335,46268,0,27.0,R,39,6,85,38,0,250,0,0,42,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.73,1
336,12868,1,38.0,R,20,3,0,20,0,164,0,0,31,1,1,1,0,2,Bi-Weekly,0,0,0,0,na,0,0,1.47,1
337,12578,0,39.0,R,17,1,21,17,0,115,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.17,0
338,37711,0,18.0,na,0,0,78,0,0,192,0,0,13,1,1,0,1,2,Monthly,0,0,0,0,Sagittarius,1,0,1.8,1
339,1447,0,46.0,na,2,1,100,2,0,190,0,0,13,1,1,1,1,4,Bi-Weekly,0,0,0,0,Virgo,1,0,1.7,1
340,48295,1,26.0,R,0,0,0,0,0,170,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.23,0
341,38433,0,24.0,R,1,0,78,1,0,125,0,0,16,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.03,1
342,52820,1,28.0,na,0,0,0,0,6,224,0,0,16,1,1,1,0,2,Weekly,0,0,0,0,Gemini,0,0,1.97,0
343,16371,0,28.0,na,0,0,4,0,0,36,0,0,1,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.73,0
344,11922,0,22.0,R,0,0,0,0,0,233,0,0,20,1,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,2.27,1
345,17049,1,33.0,O,0,0,0,0,0,254,0,0,32,1,1,1,0,0,Monthly,0,0,0,0,Aries,0,0,2.17,0
346,34372,0,28.0,R,1,0,19,0,0,30,0,0,3,1,0,0,1,0,na,0,0,0,0,Pisces,0,0,0.3,1
347,19269,1,27.0,na,0,0,0,0,0,6,0,0,1,1,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
348,31657,0,32.0,R,0,0,32,0,0,60,0,0,0,1,1,1,0,0,na,0,0,0,0,na,0,0,0.9,0
349,60137,0,28.0,na,0,0,11,0,0,6,0,0,2,1,0,1,0,0,Weekly,0,0,0,0,na,1,0,0.2,0
350,45209,0,52.0,na,0,0,23,0,0,55,0,0,0,1,1,1,0,2,Semi-Monthly,0,0,0,0,Scorpio,1,0,0.53,0
351,32632,0,25.0,na,1,0,2,1,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.25,1
352,12277,1,24.0,na,0,0,0,0,0,10,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,0.27,1
353,29601,0,37.0,na,0,0,73,0,0,178,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.63,0
354,65205,1,18.0,na,0,0,2,0,0,7,0,0,2,1,0,0,1,0,Monthly,0,0,0,0,Aries,1,0,0.0,0
355,10879,1,37.0,R,22,1,19,22,0,151,0,0,25,1,1,0,1,2,Weekly,0,0,0,0,Virgo,0,0,1.47,1
356,12131,1,48.0,R,20,0,41,20,0,147,0,0,33,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,1.23,0
357,11328,0,25.0,O,1,0,168,0,0,150,0,0,14,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.0,1
358,28661,0,46.0,R,2,1,69,2,0,107,0,0,6,1,1,0,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,2.17,1
359,64210,1,34.0,na,0,0,0,0,0,1,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.16999999999999998,0
360,69519,1,44.0,R,0,0,2,0,0,0,0,0,0,1,1,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
361,61660,1,31.0,na,0,0,6,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,0.2,0
362,63391,0,25.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
363,50742,1,33.0,na,2,0,61,2,0,107,0,0,14,1,0,0,1,0,Weekly,0,0,0,0,Virgo,0,0,0.2,0
364,40374,0,27.0,R,0,0,1,0,0,18,0,0,2,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,1,0.0,0
365,9618,0,25.0,R,1,0,250,1,0,285,0,0,30,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,2.23,1
366,25218,0,47.0,na,2,0,87,2,0,149,0,0,27,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.13,0
367,4963,0,32.0,na,0,0,46,0,0,72,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Capricorn,0,0,0.97,0
368,64615,1,37.0,R,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.13,0
369,511,1,25.0,O,7,0,2,7,0,97,0,0,24,1,1,1,0,2,Weekly,0,0,0,0,Aquarius,1,0,0.77,0
370,59723,1,37.0,na,0,0,0,0,0,1,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.06999999999999999,0
371,53123,1,26.0,na,0,0,22,0,0,66,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.97,0
372,25933,1,30.0,R,10,1,22,10,0,63,0,0,12,1,1,0,1,4,Bi-Weekly,0,0,0,0,Aries,0,0,0.5700000000000001,1
373,50552,0,44.0,O,10,0,22,10,0,46,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.8,1
374,43167,1,55.0,R,0,0,0,0,0,15,0,0,3,1,1,0,1,0,na,0,0,0,0,Libra,1,0,0.06999999999999999,0
375,18142,0,47.0,O,57,1,101,57,0,289,0,0,43,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,2.0,0
376,27516,0,36.0,na,0,0,84,0,0,196,0,0,28,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,1.37,1
377,54642,1,23.0,na,0,0,0,0,0,2,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Leo,0,0,0.0,0
378,30797,1,26.0,R,1,1,0,1,0,86,0,0,5,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.37,0
379,11270,0,37.0,na,0,0,5,0,0,158,0,0,7,1,1,1,0,0,Weekly,0,0,0,0,Gemini,0,0,2.17,0
380,53757,0,27.0,na,0,0,24,0,0,60,0,0,2,1,0,0,1,0,na,0,0,0,0,Leo,0,0,0.54,0
381,32882,0,25.0,R,5,0,119,5,0,223,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,2.13,0
382,25875,1,25.0,R,0,0,35,0,0,72,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.83,0
383,16480,1,30.0,R,1,0,2,1,0,2,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Taurus,1,0,0.0,1
384,44315,1,36.0,R,0,0,0,0,0,233,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.6,0
385,33825,1,32.0,R,17,0,32,14,0,100,0,0,4,1,1,1,0,2,na,0,0,0,0,Aquarius,0,0,0.6,1
